scaffold_12_1 200 2131

scaffold_12_2 200 646

scaffold_9_1 200 676

scaffold_9_2 200 859

scaffold_9_3 200 5509

scaffold_9_4 200 2143

scaffold_9_5 200 916

scaffold_9_6 200 1654

scaffold_12_3 200 796

scaffold_12_4 200 577

scaffold_12_5 200 1225

scaffold_12_6 200 1819

scaffold_12_7 200 1771

scaffold_12_8 200 1540

scaffold_12_9 200 2032

scaffold_12_10 200 1783

scaffold_7_1 200 1057

scaffold_4_1 200 1294

scaffold_7_2 200 913

scaffold_9_7 200 1669

scaffold_7_3 200 1114

scaffold_7_4 200 1456

scaffold_7_5 200 1453

scaffold_9_8 200 1216

scaffold_9_9 200 1114

scaffold_7_6 200 655

scaffold_7_7 200 2779

scaffold_9_10 200 1216

scaffold_2_1 200 2326

scaffold_2_2 200 234
scaffold_2_2 311 980

scaffold_15_1 200 1495

scaffold_15_2 200 1120

scaffold_15_3 200 1747

scaffold_15_4 200 3763

scaffold_15_5 200 2752

scaffold_15_6 200 1701
scaffold_15_6 3020 3023

scaffold_2_3 200 894
scaffold_2_3 1042 1480
scaffold_2_3 1538 1678
scaffold_2_3 1868 5086

scaffold_2_4 200 2272

scaffold_2_5 200 3043

scaffold_2_6 200 1993

scaffold_2_7 200 410
scaffold_2_7 962 1653
scaffold_2_7 2049 2147

scaffold_2_8 200 4555

scaffold_2_9 200 1741

scaffold_2_10 200 3115

scaffold_9_11 200 712

scaffold_10_1 200 913

scaffold_12_11 200 463

scaffold_4_2 200 1264

scaffold_4_3 200 1633

scaffold_3_1 200 2164

scaffold_3_2 200 1288

scaffold_3_3 200 382
scaffold_3_3 817 2058

scaffold_3_4 200 544

scaffold_3_5 200 1960

scaffold_3_6 200 1567

scaffold_3_7 200 958

scaffold_3_8 200 1645

scaffold_3_9 200 1102

scaffold_3_10 200 2815

scaffold_8_1 200 2914

scaffold_9_12 200 2236

scaffold_5_1 200 226
scaffold_5_1 305 1399

scaffold_5_2 200 1363

scaffold_5_3 200 976

scaffold_5_4 200 853

scaffold_5_5 200 3304

scaffold_5_6 200 727
scaffold_5_6 1184 1245
scaffold_5_6 1375 4222
scaffold_5_6 4459 4527

scaffold_5_7 200 2524

scaffold_5_8 200 3151

scaffold_5_9 200 667

scaffold_5_10 200 2782

scaffold_10_2 200 2476

scaffold_1_1 200 2104

scaffold_10_3 200 1591

scaffold_10_4 200 2344

scaffold_10_5 200 568

scaffold_10_6 200 2503

scaffold_1_2 200 2287

scaffold_1_3 200 1057

scaffold_1_4 200 2026

scaffold_1_5 200 3937

scaffold_1_6 200 1381

scaffold_1_7 200 442

scaffold_1_8 200 649

scaffold_1_9 200 220
scaffold_1_9 778 1212

scaffold_1_10 200 1822

scaffold_1_11 200 1885

scaffold_8_2 200 2935

scaffold_16_1 200 4018

scaffold_16_2 200 1486

scaffold_1_12 200 231
scaffold_1_12 289 634
scaffold_1_12 677 859
scaffold_1_12 1696 1728
scaffold_1_12 1914 3776

scaffold_16_3 200 1102

scaffold_16_4 200 1120

scaffold_16_5 200 1516

scaffold_7_8 200 1024

scaffold_9_13 200 1888

scaffold_1_13 200 1432

scaffold_4_4 200 2476

scaffold_1_14 200 1165

scaffold_1_15 200 1222

scaffold_1_16 200 715

scaffold_1_17 200 994

scaffold_1_18 200 4072

scaffold_1_19 200 844

scaffold_12_12 200 1771

scaffold_1_20 200 1268
scaffold_1_20 1314 2095

scaffold_1_21 200 1027

scaffold_1_22 200 1804

scaffold_1_23 200 2212

scaffold_12_13 200 210
scaffold_12_13 321 855

scaffold_8_3 200 1609

scaffold_2_11 200 256
scaffold_2_11 314 1141

scaffold_2_12 200 772

scaffold_9_14 200 3037

scaffold_2_13 200 1309

scaffold_2_14 200 1912

scaffold_2_15 200 1357

scaffold_2_16 200 928

scaffold_2_17 200 3082

scaffold_2_18 200 967

scaffold_2_19 200 2932

scaffold_6_1 200 231
scaffold_6_1 279 1515

scaffold_16_6 200 1111

scaffold_8_4 200 853

scaffold_7_9 200 701
scaffold_7_9 2106 5962

scaffold_6_2 200 1714
scaffold_6_2 1922 2347

scaffold_6_3 200 1003

scaffold_6_4 200 4450

scaffold_6_5 200 219
scaffold_6_5 295 742

scaffold_6_6 200 676

scaffold_6_7 200 985

scaffold_6_8 200 1597

scaffold_6_9 200 1177

scaffold_4_5 200 847

scaffold_8_5 200 1099

scaffold_4_6 200 3271

scaffold_6_10 200 2170

scaffold_4_7 200 1243

scaffold_15_7 200 1549

scaffold_4_8 200 2453
scaffold_4_8 2649 3235

scaffold_4_9 200 4564

scaffold_15_8 200 1702

scaffold_15_9 200 7096

scaffold_4_10 200 979

scaffold_7_10 200 1408

scaffold_4_11 200 4378

scaffold_10_7 200 4876

scaffold_1_24 200 859

scaffold_4_12 200 2666
scaffold_4_12 2718 2794

scaffold_1_25 200 925

scaffold_8_6 200 691

scaffold_6_11 200 1873

scaffold_10_8 200 841

scaffold_1_26 200 856
scaffold_1_26 962 2166
scaffold_1_26 3016 3626
scaffold_1_26 4149 4783

scaffold_9_15 200 820

scaffold_1_27 200 2293
scaffold_1_27 3947 3959
scaffold_1_27 5363 5367

scaffold_1_28 200 3418

scaffold_14_1 200 1150

scaffold_1_29 200 553

scaffold_4_13 200 1753

scaffold_1_30 200 229
scaffold_1_30 343 1191

scaffold_8_7 200 2017

scaffold_1_31 200 1486

scaffold_9_16 200 1369

scaffold_6_12 200 1294

scaffold_3_11 200 2839

scaffold_3_12 200 2224

scaffold_3_13 200 1387

scaffold_3_14 200 1648

scaffold_3_15 200 1945

scaffold_3_16 200 262
scaffold_3_16 738 1337

scaffold_3_17 200 1246

scaffold_3_18 200 1615
scaffold_3_18 1657 1665

scaffold_3_19 200 3547

scaffold_3_20 200 4198

scaffold_8_8 200 1939

scaffold_2_20 200 2917

scaffold_15_10 200 2458

scaffold_2_21 200 1750

scaffold_2_22 200 649

scaffold_2_23 200 1336

scaffold_2_24 200 2122

scaffold_2_25 200 1720

scaffold_2_26 200 967

scaffold_2_27 200 1708

scaffold_2_28 200 1168

scaffold_3_21 200 251
scaffold_3_21 708 2579
scaffold_3_21 3355 3415
scaffold_3_21 4515 4698
scaffold_3_21 4760 4801

scaffold_3_22 200 2092

scaffold_3_23 200 634
scaffold_3_23 878 1065
scaffold_3_23 1183 1527
scaffold_3_23 1673 1707
scaffold_3_23 2064 2073
scaffold_3_23 2145 2216
scaffold_3_23 2899 2915
