# TBLASTN 2.2.31+
# Query: EOG0926004Z
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 23 hits found
EOG0926004Z	scaffold_1	61.61	1313	310	18	395	1513	920286	916348	0.0	1393
EOG0926004Z	scaffold_1	62.90	248	81	6	2497	2733	908724	907981	6e-80	295
EOG0926004Z	scaffold_1	41.12	428	139	9	32	346	921801	920518	1e-57	221
EOG0926004Z	scaffold_1	73.68	95	21	1	1510	1600	916095	915811	4e-38	156
EOG0926004Z	scaffold_1	40.00	240	110	6	1858	2063	912666	911947	1e-23	108
EOG0926004Z	scaffold_1	41.78	146	75	5	1459	1599	919452	919030	3e-21	100
EOG0926004Z	scaffold_1	37.30	126	77	1	1460	1585	917436	917065	1e-16	85.5
EOG0926004Z	scaffold_1	43.88	98	46	3	977	1069	916080	915799	5e-14	77.0
EOG0926004Z	scaffold_1	29.90	204	80	5	1460	1600	918591	917980	1e-13	75.9
EOG0926004Z	scaffold_1	39.17	120	55	2	2094	2195	911697	911338	1e-11	69.3
EOG0926004Z	scaffold_1	40.78	103	53	3	32	126	917487	917179	1e-10	66.2
EOG0926004Z	scaffold_1	36.36	99	55	3	35	126	919494	919201	2e-10	65.1
EOG0926004Z	scaffold_1	48.00	75	39	0	890	964	920826	920602	1e-09	62.4
EOG0926004Z	scaffold_1	33.68	95	57	2	1185	1275	921774	921496	3e-09	61.2
EOG0926004Z	scaffold_1	30.95	126	81	3	641	761	921759	921385	5e-09	60.5
EOG0926004Z	scaffold_1	41.67	72	39	1	1515	1583	920274	920059	9e-09	59.7
EOG0926004Z	scaffold_1	34.65	101	56	2	395	489	916092	915802	5e-08	57.4
EOG0926004Z	scaffold_1	34.81	135	70	5	692	820	916083	915715	8e-08	56.6
EOG0926004Z	scaffold_1	26.85	108	68	2	1237	1338	916104	915796	8e-07	53.1
EOG0926004Z	scaffold_1	31.58	95	59	2	1455	1545	921774	921496	3e-06	51.6
EOG0926004Z	scaffold_1	41.82	55	32	0	1184	1238	920772	920608	1e-05	49.3
EOG0926004Z	scaffold_1	38.78	49	30	0	1460	1508	920754	920608	4e-04	44.3
EOG0926004Z	scaffold_2	31.45	159	83	8	1458	1600	1410028	1409582	6e-04	43.5
# TBLASTN 2.2.31+
# Query: EOG09260075
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09260075	scaffold_1	45.51	1393	513	31	1178	2324	970362	974540	0.0	1005
EOG09260075	scaffold_1	44.60	769	275	19	5	622	965325	967631	1e-145	509
EOG09260075	scaffold_1	39.61	361	131	11	663	936	967929	969011	2e-48	190
EOG09260075	scaffold_1	34.06	229	72	6	973	1122	969303	969989	7e-19	92.8
# TBLASTN 2.2.31+
# Query: EOG0926009O
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG0926009O	scaffold_1	44.02	727	362	14	1379	2062	259726	257552	2e-146	509
EOG0926009O	scaffold_1	20.05	389	244	11	1722	2059	2473178	2474296	5e-06	50.1
EOG0926009O	scaffold_1	26.52	132	79	4	1136	1249	260599	260204	2e-05	48.5
EOG0926009O	scaffold_2	36.49	348	200	5	1725	2062	1826074	1827084	8e-63	237
EOG0926009O	scaffold_2	33.66	407	204	11	1710	2062	1034981	1036165	2e-51	200
EOG0926009O	scaffold_4	25.98	254	132	9	1738	1983	939736	939119	7e-14	76.3
# TBLASTN 2.2.31+
# Query: EOG092600NM
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG092600NM	scaffold_3	71.17	1925	411	20	250	2030	2081696	2075922	0.0	2772
EOG092600NM	scaffold_3	67.04	270	68	4	1	249	2082746	2081937	3e-88	321
# TBLASTN 2.2.31+
# Query: EOG092600S9
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG092600S9	scaffold_1	40.79	684	294	17	947	1519	1374495	1372444	2e-122	429
EOG092600S9	scaffold_1	37.45	235	104	8	1	192	1379367	1378663	3e-36	149
EOG092600S9	scaffold_1	35.32	235	102	5	737	921	1375395	1374691	5e-27	119
EOG092600S9	scaffold_1	30.50	341	130	10	373	606	1376997	1375975	2e-23	107
# TBLASTN 2.2.31+
# Query: EOG092600SD
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
EOG092600SD	scaffold_2	50.14	365	125	7	930	1237	1825924	1827018	1e-102	362
EOG092600SD	scaffold_2	39.29	280	139	5	964	1213	1035017	1035853	5e-54	206
EOG092600SD	scaffold_2	30.66	437	183	12	228	544	1822966	1824276	2e-37	152
EOG092600SD	scaffold_2	32.77	119	55	3	7	100	1821772	1822128	7e-05	45.8
EOG092600SD	scaffold_2	48.98	49	25	0	837	885	1825576	1825722	2e-04	44.3
EOG092600SD	scaffold_1	37.87	301	159	5	949	1222	258652	257753	3e-56	213
EOG092600SD	scaffold_1	28.57	217	132	8	999	1213	188361	187774	6e-15	78.6
EOG092600SD	scaffold_1	26.41	231	145	7	994	1212	2108258	2108911	1e-14	77.8
EOG092600SD	scaffold_4	25.00	244	149	9	969	1204	939778	939125	1e-12	71.2
# TBLASTN 2.2.31+
# Query: EOG092600SK
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG092600SK	scaffold_4	34.51	568	183	16	826	1204	845335	843632	8e-54	206
EOG092600SK	scaffold_4	52.72	184	79	1	338	513	847486	846935	9e-39	157
EOG092600SK	scaffold_4	52.63	171	65	3	166	320	848209	847697	1e-33	140
EOG092600SK	scaffold_4	43.48	184	80	5	545	704	846508	845957	3e-26	115
# TBLASTN 2.2.31+
# Query: EOG092600T4
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG092600T4	scaffold_1	68.89	900	159	19	1033	1811	1857206	1859905	0.0	1156
EOG092600T4	scaffold_1	79.29	565	101	4	2	550	1853536	1855230	0.0	927
EOG092600T4	scaffold_1	63.00	273	95	3	551	817	1855259	1856077	0.0	343
EOG092600T4	scaffold_1	56.98	172	49	2	853	999	1856276	1856791	1e-46	184
EOG092600T4	scaffold_4	34.44	450	239	7	76	518	352131	353333	4e-63	238
EOG092600T4	scaffold_2	32.10	539	295	17	28	550	2347519	2346068	2e-50	196
# TBLASTN 2.2.31+
# Query: EOG092600T9
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG092600T9	scaffold_3	71.28	1487	226	29	1	1286	1971485	1967025	0.0	2017
EOG092600T9	scaffold_3	65.59	494	104	8	1310	1737	1966796	1965315	0.0	649
# TBLASTN 2.2.31+
# Query: EOG092600W1
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG092600W1	scaffold_1	69.16	1151	269	11	1	1065	154182	157634	0.0	1497
EOG092600W1	scaffold_1	46.93	326	111	7	1256	1519	158859	159836	3e-82	300
EOG092600W1	scaffold_1	36.26	182	58	8	1097	1220	157980	158525	8e-18	88.6
# TBLASTN 2.2.31+
# Query: EOG092600X0
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 14 hits found
EOG092600X0	scaffold_3	58.90	399	80	6	663	977	1786728	1785532	2e-127	430
EOG092600X0	scaffold_3	47.18	195	53	7	363	507	1788455	1787871	1e-45	177
EOG092600X0	scaffold_3	45.09	224	110	5	99	313	1789508	1788849	5e-42	166
EOG092600X0	scaffold_3	57.14	63	21	1	1	57	1790717	1790529	2e-18	89.7
EOG092600X0	scaffold_3	50.00	46	22	1	572	616	1787604	1787467	7e-07	51.6
EOG092600X0	scaffold_3	27.73	119	76	3	90	199	1089244	1088891	2e-05	47.0
EOG092600X0	scaffold_2	34.84	221	123	6	103	310	1642132	1641494	4e-22	101
EOG092600X0	scaffold_2	34.33	67	32	1	3	57	432902	432702	2e-09	59.7
EOG092600X0	scaffold_2	25.94	239	149	7	108	322	142039	141335	8e-08	54.7
EOG092600X0	scaffold_2	45.24	42	22	1	5	45	619408	619533	2e-04	43.5
EOG092600X0	scaffold_1	52.17	46	19	1	2	44	1014162	1014299	1e-08	57.8
EOG092600X0	scaffold_1	24.89	225	120	7	781	960	1399640	1400302	2e-07	53.9
EOG092600X0	scaffold_1	30.10	103	57	4	6	101	2746524	2746808	8e-06	48.1
EOG092600X0	scaffold_1	38.46	39	24	0	6	44	1111284	1111168	1e-05	47.8
# TBLASTN 2.2.31+
# Query: EOG092600XJ
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG092600XJ	scaffold_2	49.93	697	266	14	482	1095	558276	560366	3e-156	522
EOG092600XJ	scaffold_2	49.79	237	70	5	75	262	556428	557138	1e-51	199
EOG092600XJ	scaffold_2	43.05	151	64	4	334	462	557499	557951	5e-16	82.0
EOG092600XJ	scaffold_2	32.69	52	35	0	49	100	558612	558767	8e-04	42.0
# TBLASTN 2.2.31+
# Query: EOG092601KZ
# Database: ./tmp/p.pastoris_gs115_xxx_201029403
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG092601KZ	scaffold_4	58.41	981	255	18	1	828	790156	787214	0.0	1013
