# TBLASTN 2.2.31+
# Query: EOG0926004Z
# Database: ./tmp/c.albicans_sc5314_xxx_722612634
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 26 hits found
EOG0926004Z	scaffold_5	64.25	1309	277	16	397	1514	188699	184773	0.0	1465
EOG0926004Z	scaffold_5	66.52	230	59	5	2516	2727	176969	176280	9e-80	295
EOG0926004Z	scaffold_5	43.55	434	126	9	30	344	190250	188949	2e-61	234
EOG0926004Z	scaffold_5	76.24	101	20	1	1504	1600	184532	184230	4e-41	167
EOG0926004Z	scaffold_5	43.38	272	116	7	1829	2062	181199	180384	5e-28	124
EOG0926004Z	scaffold_5	42.47	146	74	5	1459	1599	187877	187455	2e-21	102
EOG0926004Z	scaffold_5	36.51	126	78	1	1460	1585	185864	185493	2e-16	86.3
EOG0926004Z	scaffold_5	23.13	428	235	12	889	1238	190268	189033	5e-14	77.8
EOG0926004Z	scaffold_5	46.32	95	34	2	2094	2172	180107	179826	2e-12	72.4
EOG0926004Z	scaffold_5	32.06	131	84	3	1180	1308	190223	189840	1e-11	70.1
EOG0926004Z	scaffold_5	37.82	119	70	3	641	756	190193	189840	1e-11	70.1
EOG0926004Z	scaffold_5	38.64	88	51	2	41	126	187886	187626	5e-11	67.8
EOG0926004Z	scaffold_5	36.64	131	70	5	944	1069	184586	184218	7e-11	67.4
EOG0926004Z	scaffold_5	38.68	106	57	3	29	126	185924	185607	2e-10	65.5
EOG0926004Z	scaffold_5	40.38	104	54	4	1505	1600	186707	186396	1e-09	63.5
EOG0926004Z	scaffold_5	45.45	77	42	0	889	965	189254	189024	1e-09	63.5
EOG0926004Z	scaffold_5	35.71	112	65	4	688	794	188708	188379	3e-09	62.0
EOG0926004Z	scaffold_5	34.88	129	77	4	1455	1581	190208	189837	6e-09	60.8
EOG0926004Z	scaffold_5	32.35	102	58	2	1244	1339	184502	184212	8e-09	60.5
EOG0926004Z	scaffold_5	42.45	106	48	4	688	785	184520	184218	1e-08	60.1
EOG0926004Z	scaffold_5	34.34	99	58	2	1509	1600	188711	188415	2e-08	59.7
EOG0926004Z	scaffold_5	34.02	97	54	3	399	489	184499	184221	2e-07	55.8
EOG0926004Z	scaffold_5	33.64	107	66	4	395	498	190040	189726	4e-05	48.1
EOG0926004Z	scaffold_5	41.82	55	32	0	1454	1508	189197	189033	4e-05	48.1
EOG0926004Z	scaffold_5	52.00	75	36	0	242	316	187097	186873	0.001	43.9
EOG0926004Z	scaffold_4	32.26	93	48	3	1461	1552	1135359	1135123	6e-06	51.2
# TBLASTN 2.2.31+
# Query: EOG09260075
# Database: ./tmp/c.albicans_sc5314_xxx_722612634
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09260075	scaffold_5	50.18	1385	449	32	1177	2324	1346888	1351030	0.0	1129
EOG09260075	scaffold_5	45.34	761	273	19	5	622	1341950	1344232	3e-142	498
EOG09260075	scaffold_5	38.53	353	149	10	662	946	1344509	1345567	1e-43	175
EOG09260075	scaffold_5	31.85	292	114	7	973	1179	1345844	1346719	3e-14	78.2
# TBLASTN 2.2.31+
# Query: EOG0926009O
# Database: ./tmp/c.albicans_sc5314_xxx_722612634
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG0926009O	scaffold_7	54.45	382	162	6	1691	2062	628603	629742	8e-112	399
EOG0926009O	scaffold_7	31.54	298	191	4	1344	1628	627469	628362	6e-25	113
EOG0926009O	scaffold_7	31.97	122	75	2	1136	1249	626737	627102	1e-09	62.8
EOG0926009O	scaffold_7	21.14	350	205	8	1761	2062	264989	265969	6e-06	50.8
EOG0926009O	scaffold_7	35.38	130	82	2	603	731	624421	624807	1e-04	46.2
EOG0926009O	scaffold_6	36.52	356	184	4	1725	2062	903121	902126	3e-62	236
EOG0926009O	scaffold_3	35.01	397	212	10	1710	2062	1496401	1497585	3e-53	207
EOG0926009O	scaffold_1	26.41	284	142	13	1750	1988	1430016	1430801	7e-14	76.6
# TBLASTN 2.2.31+
# Query: EOG092600NM
# Database: ./tmp/c.albicans_sc5314_xxx_722612634
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG092600NM	scaffold_2	71.49	1929	404	21	248	2030	1865732	1871518	0.0	2785
EOG092600NM	scaffold_2	61.99	271	85	4	1	254	1864679	1865488	4e-81	298
# TBLASTN 2.2.31+
# Query: EOG092600S9
# Database: ./tmp/c.albicans_sc5314_xxx_722612634
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG092600S9	scaffold_4	40.83	1009	388	28	737	1539	253937	256954	1e-180	608
EOG092600S9	scaffold_4	43.37	249	84	8	1	192	250004	250750	1e-40	164
EOG092600S9	scaffold_4	30.99	342	127	11	373	605	252317	253342	7e-24	109
# TBLASTN 2.2.31+
# Query: EOG092600SD
# Database: ./tmp/c.albicans_sc5314_xxx_722612634
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
EOG092600SD	scaffold_6	47.92	361	138	8	926	1237	903271	902192	6e-96	341
EOG092600SD	scaffold_6	27.73	541	244	16	227	620	906049	904427	7e-33	138
EOG092600SD	scaffold_6	24.14	232	161	6	981	1204	396213	395539	7e-10	62.8
EOG092600SD	scaffold_3	38.80	299	146	7	947	1213	1496392	1497273	3e-51	198
EOG092600SD	scaffold_7	35.81	310	169	5	942	1225	628639	629556	2e-49	192
EOG092600SD	scaffold_2	29.38	194	116	7	999	1190	1545050	1545574	3e-12	70.5
