scaffold_11_1 200 1783

scaffold_11_2 200 1771

scaffold_12_1 200 3181

scaffold_12_2 200 646

scaffold_12_3 200 1279

scaffold_12_4 200 1618

scaffold_12_5 200 1555

scaffold_12_6 200 1081

scaffold_11_3 200 1771

scaffold_11_4 200 218
scaffold_11_4 306 622

scaffold_11_5 200 577

scaffold_11_6 200 210
scaffold_11_6 320 854

scaffold_11_7 200 1819

scaffold_11_8 200 796

scaffold_11_9 200 1549

scaffold_11_10 200 1228

scaffold_7_1 200 2197

scaffold_9_1 200 916

scaffold_7_2 200 517

scaffold_8_1 200 730

scaffold_7_3 200 1861

scaffold_7_4 200 1645

scaffold_7_5 200 733

scaffold_8_2 200 1867

scaffold_8_3 200 1462
scaffold_8_3 1507 1960
scaffold_8_3 2200 2315

scaffold_7_6 200 1483

scaffold_7_7 200 763

scaffold_8_4 200 763

scaffold_3_1 200 3118

scaffold_3_2 200 2326

scaffold_15_1 200 1492

scaffold_15_2 200 1120

scaffold_15_3 200 1701
scaffold_15_3 1802 1808

scaffold_15_4 200 204
scaffold_15_4 292 1744

scaffold_15_5 200 1693

scaffold_15_6 200 2797

scaffold_3_3 200 1272
scaffold_3_3 1375 1620
scaffold_3_3 1879 1934
scaffold_3_3 1989 5092

scaffold_3_4 200 2302

scaffold_3_5 200 3046

scaffold_3_6 200 2002

scaffold_3_7 200 1363

scaffold_3_8 200 676
scaffold_3_8 781 912
scaffold_3_8 1022 1099

scaffold_3_9 200 4555

scaffold_3_10 200 1741

scaffold_8_5 200 1852

scaffold_8_6 200 1828

scaffold_11_11 200 1003

scaffold_2_1 200 2635

scaffold_2_2 200 3898

scaffold_5_1 200 544

scaffold_5_2 200 1957

scaffold_5_3 200 1567

scaffold_5_4 200 958

scaffold_5_5 200 1648

scaffold_5_6 200 1102

scaffold_5_7 200 2812

scaffold_5_8 200 252
scaffold_5_8 358 428
scaffold_5_8 492 2734
scaffold_5_8 3447 3483
scaffold_5_8 3533 3561
scaffold_5_8 3690 3760

scaffold_5_9 200 222
scaffold_5_9 607 633
scaffold_5_9 704 727
scaffold_5_9 1600 1617
scaffold_5_9 2188 2198
scaffold_5_9 2335 2395
scaffold_5_9 2500 2512
scaffold_5_9 3248 3315
scaffold_5_9 3361 3379
scaffold_5_9 3649 3657
scaffold_5_9 3869 3893

scaffold_5_10 200 3031

scaffold_4_1 200 910

scaffold_12_7 200 2344

scaffold_6_1 200 1264

scaffold_6_2 200 1411

scaffold_6_3 200 1312

scaffold_6_4 200 1636

scaffold_6_5 200 2440

scaffold_6_6 200 3304

scaffold_6_7 200 1375

scaffold_6_8 200 250
scaffold_6_8 356 847

scaffold_6_9 200 1324

scaffold_6_10 200 937

scaffold_8_7 200 1132

scaffold_1_1 200 1024

scaffold_8_8 200 1031

scaffold_8_9 200 2185

scaffold_8_10 200 1315

scaffold_8_11 200 1111

scaffold_1_2 200 637

scaffold_1_3 200 2284

scaffold_1_4 200 202
scaffold_1_4 272 365
scaffold_1_4 625 1904

scaffold_1_5 200 805

scaffold_1_6 200 1120

