scaffold_1_1 200 1099

scaffold_1_2 200 898

scaffold_2_1 200 1291
scaffold_2_1 1893 1898

scaffold_2_2 200 202
scaffold_2_2 267 701

scaffold_2_3 200 2530

scaffold_2_4 200 1084

scaffold_2_5 200 4600

scaffold_2_6 200 652

scaffold_1_3 200 1450

scaffold_1_4 200 247
scaffold_1_4 295 1398

scaffold_1_5 200 3316

scaffold_1_6 200 3232

scaffold_1_7 200 517

scaffold_1_8 200 226
scaffold_1_8 342 2015

scaffold_1_9 200 275
scaffold_1_9 327 4762

scaffold_1_10 200 227
scaffold_1_10 546 1774

scaffold_4_1 200 1447

scaffold_2_7 200 261
scaffold_2_7 443 453
scaffold_2_7 505 2318

scaffold_4_2 200 745

scaffold_2_8 200 802

scaffold_4_3 200 1339

scaffold_4_4 200 1114

scaffold_4_5 200 2911

scaffold_2_9 200 3433

scaffold_2_10 200 4528

scaffold_4_6 200 211
scaffold_4_6 320 395
scaffold_4_6 666 706
scaffold_4_6 857 891
scaffold_4_6 1159 1173
scaffold_4_6 1246 1257
scaffold_4_6 1569 1600
scaffold_4_6 1693 1738
scaffold_4_6 1850 1861
scaffold_4_6 2260 2279
scaffold_4_6 2476 2491
scaffold_4_6 2647 2662
scaffold_4_6 2917 2925
scaffold_4_6 3029 3033
scaffold_4_6 3099 3128
scaffold_4_6 4166 4339
scaffold_4_6 4517 4539
scaffold_4_6 4741 5366

scaffold_4_7 200 212
scaffold_4_7 394 809

scaffold_2_11 200 1135

scaffold_3_1 200 1576

scaffold_3_2 200 833
scaffold_3_2 878 932
scaffold_3_2 1206 1221

scaffold_1_11 200 1966

scaffold_1_12 200 1057

scaffold_1_13 200 1426

scaffold_1_14 200 247
scaffold_1_14 301 930

scaffold_1_15 200 209
scaffold_1_15 489 539
scaffold_1_15 1138 1319

scaffold_1_16 200 1564

scaffold_3_3 200 1555

scaffold_3_4 200 3829

scaffold_3_5 200 1810

scaffold_3_6 200 1735

scaffold_3_7 200 1366

scaffold_3_8 200 235
scaffold_3_8 288 1223

scaffold_3_9 200 258
scaffold_3_9 329 1598

scaffold_3_10 200 671
scaffold_3_10 718 2431
scaffold_3_10 2682 2715
scaffold_3_10 2818 3730
scaffold_3_10 3788 4140

scaffold_2_12 200 1291

scaffold_2_13 200 1456

scaffold_1_17 200 1396

scaffold_2_14 200 228
scaffold_2_14 285 1407

scaffold_2_15 200 230
scaffold_2_15 291 967

scaffold_1_18 200 1219

scaffold_1_19 200 317
scaffold_1_19 572 615
scaffold_1_19 710 1006
scaffold_1_19 1378 3042

scaffold_1_20 200 1189

scaffold_3_11 200 221
scaffold_3_11 278 1770

scaffold_3_12 200 853

scaffold_3_13 200 1996

scaffold_3_14 200 401
scaffold_3_14 456 616
scaffold_3_14 679 703
scaffold_3_14 1109 1190
scaffold_3_14 1562 1784
scaffold_3_14 1884 2615

scaffold_3_15 200 1222

scaffold_3_16 200 751

scaffold_3_17 200 2926

scaffold_4_8 200 2197

scaffold_2_16 200 2062

scaffold_3_18 200 2269

scaffold_3_19 200 3250

scaffold_3_20 200 1459

scaffold_3_21 200 1633

scaffold_3_22 200 1774

scaffold_3_23 200 1882

scaffold_3_24 200 397
scaffold_3_24 476 712

scaffold_3_25 200 1162

scaffold_3_26 200 649

scaffold_3_27 200 1243

scaffold_2_17 200 2056

scaffold_1_21 200 1945

scaffold_2_18 200 868

scaffold_2_19 200 1138

scaffold_2_20 200 246
scaffold_2_20 296 1808

scaffold_2_21 200 1514
scaffold_2_21 1573 2444

scaffold_1_22 200 5518

scaffold_1_23 200 1225

scaffold_1_24 200 2368

scaffold_1_25 200 1450

scaffold_1_26 200 4717

scaffold_1_27 200 5050

scaffold_1_28 200 238
scaffold_1_28 813 862
scaffold_1_28 957 979
scaffold_1_28 1140 1150
scaffold_1_28 1500 1528
scaffold_1_28 1721 1726
scaffold_1_28 1769 1783
scaffold_1_28 1985 1995
scaffold_1_28 2239 2249
scaffold_1_28 2358 2567
scaffold_1_28 2764 2791
scaffold_1_28 3073 3193
scaffold_1_28 3254 3285
scaffold_1_28 3352 3914

scaffold_1_29 200 901

scaffold_1_30 200 1909
scaffold_1_30 1968 6905

scaffold_1_31 200 2659

scaffold_4_9 200 1573

scaffold_1_32 200 2044

scaffold_4_10 200 1441

scaffold_2_22 200 6016

scaffold_1_33 200 1924

scaffold_2_23 200 987
scaffold_2_23 1525 1790
scaffold_2_23 2158 3677

scaffold_1_34 200 1534

scaffold_1_35 200 1791
scaffold_1_35 2410 2641

scaffold_1_36 200 862

scaffold_1_37 200 3217

scaffold_1_38 200 3430

scaffold_1_39 200 1039

scaffold_1_40 200 904

scaffold_1_41 200 2756
scaffold_1_41 3121 3155

scaffold_1_42 200 4246

scaffold_1_43 200 1309

scaffold_1_44 200 868

scaffold_1_45 200 1327

scaffold_4_11 200 1870

scaffold_3_28 200 219
scaffold_3_28 293 1589

scaffold_3_29 200 262
scaffold_3_29 314 556

scaffold_2_24 200 1603

scaffold_3_30 200 226
scaffold_3_30 274 1086

scaffold_3_31 200 1597

scaffold_3_32 200 1084

scaffold_3_33 200 4222

scaffold_3_34 200 991

scaffold_3_35 200 671
scaffold_3_35 946 997
scaffold_3_35 1046 2402

scaffold_3_36 200 2653

scaffold_2_25 200 3877

scaffold_4_12 200 2911

scaffold_4_13 200 3334

scaffold_2_26 200 1867

scaffold_2_27 200 2695

scaffold_2_28 200 210
scaffold_2_28 276 591

scaffold_2_29 200 1234

scaffold_2_30 200 1714

scaffold_2_31 200 1711

scaffold_2_32 200 1693

scaffold_2_33 200 3322

scaffold_2_34 200 1282

scaffold_4_14 200 848
scaffold_4_14 947 1041

scaffold_2_35 200 212
scaffold_2_35 264 620
scaffold_2_35 1218 3157

scaffold_2_36 200 228
scaffold_2_36 280 3298
scaffold_2_36 3366 4403

scaffold_2_37 200 1816

scaffold_1_46 200 1105

scaffold_2_38 200 2875

scaffold_2_39 200 1882

scaffold_1_47 200 1228

scaffold_1_48 200 742

scaffold_2_40 200 1855

scaffold_2_41 200 1415
scaffold_2_41 1763 2494
scaffold_2_41 3047 4416

scaffold_4_15 200 206
scaffold_4_15 270 1009

scaffold_1_49 200 622

scaffold_2_42 200 727

scaffold_1_50 200 1606

scaffold_4_16 200 2107

scaffold_2_43 200 3721

scaffold_2_44 200 1486

scaffold_1_51 200 931

scaffold_2_45 200 2368

scaffold_1_52 200 1717

scaffold_1_53 200 2731

scaffold_4_17 200 1507

scaffold_1_54 200 853

scaffold_2_46 200 746
scaffold_2_46 1206 1264
scaffold_2_46 1332 1754

scaffold_1_55 200 215
scaffold_1_55 309 328
scaffold_1_55 389 973

scaffold_4_18 200 7606

scaffold_1_56 200 202
scaffold_1_56 256 573

scaffold_2_47 200 1075

scaffold_1_57 200 1855

scaffold_1_58 200 1138

scaffold_1_59 200 1207

scaffold_1_60 200 1999

scaffold_1_61 200 2230

scaffold_1_62 200 1735
scaffold_1_62 2291 5779

scaffold_1_63 200 685

scaffold_1_64 200 1543

scaffold_1_65 200 4546

scaffold_1_66 200 2122

scaffold_1_67 200 1546

scaffold_4_19 200 1150

scaffold_3_37 200 1939

scaffold_1_68 200 1840

scaffold_3_38 200 1144

