# TBLASTN 2.2.31+
# Query: EOG0926004Z
# Database: ./tmp/s.cerevisiae_m3836_xxx_4012073205
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 23 hits found
EOG0926004Z	scaffold_12	62.54	1300	304	17	397	1515	345629	341736	0.0	1435
EOG0926004Z	scaffold_12	68.75	240	64	5	2505	2733	334226	333507	2e-86	317
EOG0926004Z	scaffold_12	45.39	434	118	9	30	344	347177	345876	4e-67	253
EOG0926004Z	scaffold_12	62.02	129	39	3	1476	1600	341573	341205	5e-40	163
EOG0926004Z	scaffold_12	44.26	244	97	6	1858	2062	338114	337383	3e-26	117
EOG0926004Z	scaffold_12	42.47	146	74	5	1459	1599	344819	344397	1e-21	102
EOG0926004Z	scaffold_12	31.07	206	83	5	1454	1600	343979	343362	5e-17	87.4
EOG0926004Z	scaffold_12	38.10	126	74	2	1460	1585	342824	342459	6e-16	83.6
EOG0926004Z	scaffold_12	46.15	104	38	2	2094	2179	337127	336816	2e-15	82.0
EOG0926004Z	scaffold_12	26.48	219	140	6	641	843	347120	346479	3e-11	68.6
EOG0926004Z	scaffold_12	33.33	150	91	6	1171	1314	347183	346743	4e-11	67.8
EOG0926004Z	scaffold_12	43.01	93	52	1	887	978	346187	345909	7e-11	67.0
EOG0926004Z	scaffold_12	38.61	101	56	2	32	126	342875	342573	1e-10	66.6
EOG0926004Z	scaffold_12	38.64	88	51	2	41	126	344828	344568	1e-10	66.2
EOG0926004Z	scaffold_12	40.82	98	49	3	977	1069	341474	341193	2e-10	65.9
EOG0926004Z	scaffold_12	34.00	100	55	2	1244	1337	341477	341193	4e-10	64.7
EOG0926004Z	scaffold_12	35.87	92	53	2	1515	1600	345623	345348	6e-10	63.9
EOG0926004Z	scaffold_12	40.00	110	53	4	684	785	341507	341193	1e-09	62.8
EOG0926004Z	scaffold_12	33.33	129	79	4	1455	1581	347135	346764	3e-09	61.6
EOG0926004Z	scaffold_12	36.46	96	51	3	399	488	341474	341199	3e-09	61.6
EOG0926004Z	scaffold_12	29.73	148	82	4	909	1050	347135	346740	3e-08	58.5
EOG0926004Z	scaffold_12	40.54	74	43	1	1166	1239	346175	345957	5e-07	54.3
EOG0926004Z	scaffold_12	41.82	55	32	0	1454	1508	346124	345960	1e-06	52.8
# TBLASTN 2.2.31+
# Query: EOG09260075
# Database: ./tmp/s.cerevisiae_m3836_xxx_4012073205
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09260075	scaffold_12	43.55	1396	537	34	1178	2324	48468	44287	0.0	933
EOG09260075	scaffold_12	39.72	798	302	19	4	622	53553	51160	8e-120	426
EOG09260075	scaffold_12	39.66	358	133	10	662	936	50874	49801	4e-43	173
EOG09260075	scaffold_12	31.56	225	83	6	973	1126	49503	48829	4e-17	87.4
# TBLASTN 2.2.31+
# Query: EOG0926009O
# Database: ./tmp/s.cerevisiae_m3836_xxx_4012073205
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG0926009O	scaffold_22	43.18	785	373	17	1344	2062	61038	58705	3e-152	528
EOG0926009O	scaffold_8	34.11	387	205	5	1699	2062	278815	279894	2e-60	230
EOG0926009O	scaffold_15	36.13	382	201	8	1722	2062	137670	138809	2e-53	207
EOG0926009O	scaffold_7	34.46	383	206	9	1722	2062	54918	53779	9e-52	201
EOG0926009O	scaffold_23	26.09	299	145	14	1720	1995	122835	123572	3e-15	81.3
EOG0926009O	scaffold_10	24.37	316	181	8	1722	1991	209904	208993	8e-12	69.7
# TBLASTN 2.2.31+
# Query: EOG092600NM
# Database: ./tmp/s.cerevisiae_m3836_xxx_4012073205
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
